dummy@dummy.com,"[-0.080889, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.14673]"
dummy@dummy.com,"[-0.073289, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.136649]"
dummy@dummy.com,"[-0.088489, 0.609003, -0.300692, -0.503272, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.22625, 0.013232, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 0.648234, -0.114587, -0.374146, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.083812, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.14668]"
dummy@dummy.com,"[-0.088489, -0.17562, 0.667051, 0.917113, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[0.081394, 2.23709, 0.667051, 0.013232, -0.251745, 0.988198, -0.14673]"
dummy@dummy.com,"[-0.088489, 3.08056, 0.667051, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[0.017249, -0.803318, -0.6729, -0.503272, -0.245992, 1.19746, -0.143838]"
dummy@dummy.com,"[-0.036752, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.146635]"
dummy@dummy.com,"[-0.014596, -0.803318, -0.6729, -0.503272, 0.503294, 1.82524, 0.553407]"
dummy@dummy.com,"[-0.050929, -0.057926, -0.300692, -0.24502, 3.4211, 0.988198, -0.14673]"
dummy@dummy.com,"[-0.077771, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.146688]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.449575, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 2.02132, 1.03926, 0.787987, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.449575, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.337913, -0.115894, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.097157, -0.002925, -0.115894, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.156004, -0.114587, 0.013232, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.055634, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.146467]"
dummy@dummy.com,"[-0.088489, -0.136389, -0.22625, -0.115894, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.063936, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.14673]"
dummy@dummy.com,"[-0.088489, 0.239109, 0.488391, 0.50391, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 0.404129, 0.04174, -0.064244, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.052634, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.146654]"
dummy@dummy.com,"[-0.088489, 0.746312, -0.114587, -0.374146, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 2.1194, 0.741493, 0.271484, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.116773, 0.071517, 0.099316, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[1.11468, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.095709]"
dummy@dummy.com,"[-0.088489, -0.293313, -0.22625, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 1.5584, 0.332063, 0.142358, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, 0.667051, 1.04624, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.449575, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 2.21748, 0.667051, 0.013232, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 0.638426, 1.1137, 0.994588, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.057926, 0.276232, 0.400609, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.449575, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 2.15209, 0.801046, 0.478085, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 0.412847, 0.354396, 0.374784, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 0.48596, 0.288369, 0.181657, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[0.043483, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.14673]"
dummy@dummy.com,"[-0.088489, 0.726696, -0.002925, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.048736, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.14673]"
dummy@dummy.com,"[-0.088489, 0.726696, -0.002925, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.22625, 0.013232, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.075744, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.14673]"
dummy@dummy.com,"[-0.062516, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.146329]"
dummy@dummy.com,"[-0.088489, -0.097157, 0.667051, 0.374784, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 1.09547, 0.399061, 0.064882, -0.251745, 0.988198, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, 0.443726, 0.787987, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 1.07978, 2.31966, 2.0276, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 2.76671, 1.78368, 1.04624, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.06491, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.146553]"
dummy@dummy.com,"[-0.088489, -0.057926, -0.22625, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.053218, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.146262]"
dummy@dummy.com,"[-0.005038, -0.803318, -0.6729, -0.503272, -0.184108, 1.29258, 18.07906]"
dummy@dummy.com,"[-0.088489, -0.018695, -0.22625, -0.503272, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 0.765927, -0.22625, -0.503272, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.319467, -0.449575, -0.503272, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.048736, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.146642]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.22625, 0.013232, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.6729, -0.503272, 0.924205, 0.988198, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.337913, -0.115894, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.22625, 0.013232, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.018695, -0.22625, -0.503272, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.018695, -0.360245, -0.193369, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.057926, -0.22625, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 0.233505, -0.258154, -0.392592, -0.251745, 0.988198, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.018695, 0.108738, 0.271484, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.029152, 3.11979, 0.555388, 0.271484, 0.929298, 0.988198, -0.146578]"
dummy@dummy.com,"[-0.088489, -0.332544, 0.108738, 0.013232, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.018695, -0.449575, -0.503272, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 0.765927, 0.667051, 0.529735, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[0.557485, -0.803318, -0.6729, -0.503272, -0.239319, 3.08079, -0.12528]"
dummy@dummy.com,"[-0.088489, -0.214851, 0.220401, 0.271484, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[0.061406, -0.018695, -0.300692, -0.24502, 5.68127, 1.44476, -0.104469]"
dummy@dummy.com,"[-0.082058, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.038311, -0.300692, -0.331104, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.449575, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.060428, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.449575, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[0.065844, -0.803318, -0.6729, -0.503272, 0.114816, 2.66227, 0.546515]"
dummy@dummy.com,"[0.532278, 0.92939, 0.617423, 0.55843, 0.18804, 2.50284, 0.459675]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.449575, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 3.08056, 0.667051, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.214851, -0.449575, -0.503272, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 0.726696, 0.443726, 0.271484, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.14673]"
dummy@dummy.com,"[-0.077047, -0.803318, -0.6729, -0.503272, 2.14146, 1.10777, 0.168341]"
dummy@dummy.com,"[-0.088489, -0.136389, -0.002925, 0.013232, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.057926, -0.002925, 0.013232, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, 3.12363, 3.88701, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.070074, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.146426]"
dummy@dummy.com,"[-0.085566, 0.345084, -0.029198, -0.017151, -0.251745, 0.988198, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.018695, 0.332063, 0.529735, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.22625, 0.013232, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[0.246775, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.140151]"
dummy@dummy.com,"[-0.088489, 1.80555, 2.78864, 2.66031, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.116773, -0.002925, 0.013232, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[0.019296, -0.803318, -0.449575, -0.24502, -0.198356, 1.40672, -0.117472]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.449575, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.063449, -0.803318, -0.6729, -0.503272, 1.43212, 1.70566, 2.19505]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.22625, 0.013232, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.449575, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.22625, 0.013232, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, 0.443726, 0.787987, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.449575, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.449575, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.059697, -0.803318, -0.6729, -0.503272, 4.67048, 1.40672, 2.12201]"
dummy@dummy.com,"[0.062726, -0.214851, 1.33703, 1.69187, 3.10856, 1.34693, 0.242993]"
dummy@dummy.com,"[-0.088489, 0.17746, -0.002925, 0.013232, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 0.210153, 0.153403, 0.219833, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.018695, -0.449575, -0.503272, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 0.726696, 2.007, 2.07925, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.057926, 1.4221, 1.56274, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.018695, -0.22625, -0.503272, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.449575, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 1.55055, -0.002925, -0.503272, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 0.765927, 0.220401, 0.013232, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 0.491309, 1.03926, 1.30449, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.136389, 0.890376, 0.529735, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[0.010746, 0.354001, 0.399061, 0.467755, -0.251745, 0.988198, -0.14472]"
dummy@dummy.com,"[-0.088489, -0.136389, -0.002925, 0.013232, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.214851, 0.722882, 0.981676, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.076797, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.14673]"
dummy@dummy.com,"[-0.088489, 1.13208, 0.964818, 0.701903, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.045454, -0.803318, -0.6729, -0.503272, 0.144809, 1.37452, 0.023023]"
dummy@dummy.com,"[-0.031747, 2.13902, 0.890376, 0.271484, -0.251745, 0.988198, -0.141549]"
dummy@dummy.com,"[-0.088489, 1.55055, -0.002925, -0.503272, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.062182, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.14673]"
dummy@dummy.com,"[0.647512, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.130786]"
dummy@dummy.com,"[-0.088489, -0.018695, -0.449575, -0.503272, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[0.165918, -0.803318, -0.6729, -0.503272, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.018695, -0.449575, -0.503272, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 2.68825, 2.23033, 1.56274, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 1.37401, 2.34199, 2.07925, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.22625, 0.013232, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 0.416259, -0.038657, -0.183039, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.018695, -0.449575, -0.503272, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[0.003112, -0.803318, -0.6729, -0.503272, 1.40884, 1.24575, 0.325136]"
dummy@dummy.com,"[-0.088489, -0.057926, -0.22625, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.086345, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.14673]"
dummy@dummy.com,"[-0.088489, 0.067613, 0.04174, 0.064882, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.018695, -0.449575, -0.503272, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.057926, -0.002925, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.411006, 0.220401, 0.271484, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.018695, 1.33703, 1.71769, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.449575, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.17562, 0.164569, 0.077795, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.293313, 0.890376, 0.787987, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.072558, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.146091]"
dummy@dummy.com,"[-0.074361, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.14673]"
dummy@dummy.com,"[-0.088489, 2.21748, 0.741493, 0.099316, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.411006, -0.22625, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.449575, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 0.994776, 1.43274, 1.2307, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[0.731011, 2.1194, 1.03926, 0.787987, 0.838802, 2.66227, -0.096135]"
dummy@dummy.com,"[-0.088489, -0.803318, 0.890376, 1.30449, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.14673]"
dummy@dummy.com,"[-0.027608, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.14673]"
dummy@dummy.com,"[-0.088489, 0.726696, -0.002925, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 3.04133, 0.443726, 0.142358, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[0.20606, 0.498665, 0.010212, -0.169063, 3.54772, 2.46761, 2.76337]"
dummy@dummy.com,"[-0.088489, -0.254082, 0.443726, 0.529735, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.22625, 0.013232, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.136389, -0.002925, 0.013232, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.449575, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.002925, 0.271484, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.018695, -0.449575, -0.503272, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[0.367298, -0.803318, -0.6729, -0.503272, 2.01057, 0.988198, -0.144905]"
dummy@dummy.com,"[-0.060512, -0.803318, -0.6729, -0.503272, -0.248906, 1.19746, -0.144903]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.6729, -0.503272, 5.89366, 0.988198, -0.14673]"
dummy@dummy.com,"[-0.088489, 1.68786, 3.4214, 3.54267, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[0.041096, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.14478]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.22625, 0.013232, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.073289, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.14673]"
dummy@dummy.com,"[-0.088489, 2.04748, 0.741493, 0.1854, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 0.17746, -0.002925, 0.013232, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 0.255923, -0.151808, -0.158936, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 2.02132, 1.56035, 1.04624, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.332544, -0.22625, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.449575, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[0.375009, -0.183466, 0.539437, 0.677308, 3.89672, 4.25663, 8.11043]"
dummy@dummy.com,"[-0.088489, -0.136389, -0.002925, 0.013232, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[0.036939, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.144261]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.449575, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 0.765927, 0.443726, 0.271484, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.082204, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.146274]"
dummy@dummy.com,"[0.063694, -0.803318, -0.6729, -0.503272, 0.840143, 1.72061, 0.190102]"
dummy@dummy.com,"[-0.088489, -0.018695, -0.449575, -0.503272, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.073334, -0.803318, -0.6729, -0.503272, -0.250033, 1.11697, -0.144766]"
dummy@dummy.com,"[-0.088489, -0.018695, -0.449575, -0.503272, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.057926, -0.22625, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 3.11979, 0.443726, -0.503272, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 1.55055, 3.12363, 3.49963, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[0.078997, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.139898]"
dummy@dummy.com,"[-0.088489, 1.58978, 1.26259, 1.0032, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.136389, 0.443726, 0.271484, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.567931, 0.667051, 0.787987, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.449575, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.12985, -0.114587, -0.201978, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.234466, -0.22625, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.449575, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.057926, 0.220401, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.136389, 0.443726, 0.013232, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.803318, -0.449575, -0.24502, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 2.02132, 5.58021, 5.17827, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, 2.21748, 0.61122, 0.206921, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.07212, -0.803318, -0.6729, -0.503272, -0.251745, 0.988198, -0.14673]"
dummy@dummy.com,"[0.992202, -0.803318, -0.6729, -0.503272, 3.29473, 1.61598, 1.91697]"
dummy@dummy.com,"[-0.088489, 0.726696, 1.56035, 1.30449, -0.251745, -0.685878, -0.14673]"
dummy@dummy.com,"[-0.088489, -0.018695, -0.22625, -0.051331, -0.251745, -0.685878, -0.14673]"
